order_id,order_date,product_name,supplier_name,region,quantity_ordered,unit_cost,lead_time_days,actual_delivery,is_delayed,warehouse_stock,total_cost,delay_days,actual_delivery_days
ORD-00501,2023-06-29,Printer,FastSupply Co,West,184,919.27,44,,True,574,169145.68,13,57
ORD-01469,2023-06-30,Mouse,QuickShip Asia,South,255,1806.3,40,,False,721,460606.5,0,40
ORD-00810,2023-06-30,Phone,TechCorp India,South,323,1727.14,41,,True,569,557866.2200000001,2,43
ORD-00846,2023-06-30,Speaker,TechCorp India,East,114,1831.22,29,,False,439,208759.08000000002,0,29
ORD-01014,2023-07-01,Mouse,TechCorp India,East,42,117.74,10,,False,65,4945.08,0,10
ORD-00712,2023-07-01,Headphones,FastSupply Co,South,159,559.43,22,,False,89,88949.37,0,22
ORD-00129,2023-07-01,Speaker,FastSupply Co,West,245,1382.7,18,,True,526,338761.5,1,19
ORD-00337,2023-07-01,Monitor,TechCorp India,West,71,483.06,13,,False,641,34297.26,0,13
ORD-01361,2023-07-02,Phone,ReliableGoods,West,181,692.15,32,,False,645,125279.15,0,32
ORD-00950,2023-07-02,Tablet,QuickShip Asia,East,138,1383.01,39,,True,29,190855.38,6,45
ORD-00542,2023-07-02,Tablet,FastSupply Co,East,33,1911.55,44,,False,684,63081.15,0,44
ORD-01260,2023-07-02,Mouse,GlobalParts Ltd,East,22,1849.71,25,,False,866,40693.62,0,25
ORD-01864,2023-07-03,Laptop,FastSupply Co,East,499,131.55,31,,False,958,65643.45000000001,0,31
ORD-01068,2023-07-04,Mouse,QuickShip Asia,West,344,385.15,22,,False,615,132491.6,0,22
ORD-01002,2023-07-04,Tablet,FastSupply Co,Central,417,1446.49,13,,True,569,603186.33,5,18
ORD-00984,2023-07-04,Mouse,TechCorp India,West,134,266.52,34,,True,290,35713.68,10,44
ORD-01102,2023-07-04,Camera,TechCorp India,North,147,1676.57,18,,False,826,246455.78999999998,0,18
ORD-01629,2023-07-05,Keyboard,QuickShip Asia,East,23,380.65,44,,False,666,8754.949999999999,0,44
ORD-00256,2023-07-05,Headphones,GlobalParts Ltd,Central,205,1378.85,24,,False,627,282664.25,0,24
ORD-00767,2023-07-05,Keyboard,TechCorp India,South,246,1616.36,7,,False,653,397624.56,0,7
ORD-00476,2023-07-05,Camera,ReliableGoods,South,167,156.83,32,,True,511,26190.61,2,34
ORD-01293,2023-07-06,Speaker,FastSupply Co,South,141,1725.7,31,,True,216,243323.7,14,45
ORD-01905,2023-07-06,Camera,FastSupply Co,West,483,655.28,19,,False,597,316500.24,0,19
ORD-01786,2023-07-07,Monitor,FastSupply Co,West,402,813.95,29,,False,377,327207.9,0,29
ORD-01917,2023-07-07,Laptop,QuickShip Asia,South,208,1093.06,40,,False,387,227356.47999999998,0,40
ORD-01822,2023-07-07,Camera,QuickShip Asia,North,280,1053.33,38,,False,398,294932.39999999997,0,38
ORD-00921,2023-07-08,Printer,QuickShip Asia,North,407,1319.19,28,,False,716,536910.3300000001,0,28
ORD-01057,2023-07-08,Headphones,ReliableGoods,South,302,1986.65,21,,False,103,599968.3,0,21
ORD-00140,2023-07-08,Mouse,TechCorp India,East,297,1457.51,29,,False,221,432880.47,0,29
ORD-00077,2023-07-10,Laptop,ReliableGoods,Central,344,1340.1,24,,False,674,460994.39999999997,0,24
ORD-00661,2023-07-10,Keyboard,ReliableGoods,Central,448,1354.91,14,,False,995,606999.68,0,14
ORD-01964,2023-07-10,Phone,FastSupply Co,South,112,1281.19,21,,False,516,143493.28,0,21
ORD-00166,2023-07-10,Camera,TechCorp India,South,491,1734.71,20,,True,863,851742.61,9,29
ORD-00510,2023-07-10,Printer,QuickShip Asia,North,222,78.34,4,,True,332,17391.48,8,12
ORD-01620,2023-07-11,Speaker,TechCorp India,South,156,1292.92,21,,True,110,201695.52000000002,7,28
ORD-00161,2023-07-11,Laptop,FastSupply Co,Central,261,895.87,10,,True,924,233822.07,10,20
ORD-01609,2023-07-11,Camera,FastSupply Co,Central,186,254.29,42,,False,515,47297.939999999995,0,42
ORD-01335,2023-07-12,Keyboard,TechCorp India,South,12,1619.05,29,,False,191,19428.6,0,29
ORD-01749,2023-07-12,Headphones,GlobalParts Ltd,West,101,1147.48,10,,True,613,115895.48,5,15
ORD-00711,2023-07-12,Headphones,ReliableGoods,West,475,1193.6,32,,True,478,566960.0,14,46
ORD-00979,2023-07-13,Laptop,QuickShip Asia,North,380,875.6,16,,False,246,332728.0,0,16
ORD-00449,2023-07-14,Phone,ReliableGoods,East,113,566.07,12,,True,670,63965.91,14,26
ORD-01188,2023-07-15,Camera,ReliableGoods,East,254,1469.03,18,,False,272,373133.62,0,18
ORD-00032,2023-07-15,Camera,QuickShip Asia,West,121,253.9,39,,False,830,30721.9,0,39
ORD-00067,2023-07-16,Headphones,ReliableGoods,South,182,1233.31,33,,False,335,224462.41999999998,0,33
ORD-01885,2023-07-16,Monitor,QuickShip Asia,Central,36,1194.13,36,,False,465,42988.68000000001,0,36
ORD-01742,2023-07-16,Phone,QuickShip Asia,Central,341,1375.63,23,,False,762,469089.83,0,23
ORD-00041,2023-07-17,Speaker,TechCorp India,East,376,1925.64,38,,False,105,724040.64,0,38
ORD-00801,2023-07-17,Mouse,TechCorp India,South,464,269.95,43,,False,245,125256.79999999999,0,43
ORD-00325,2023-07-17,Phone,GlobalParts Ltd,South,150,853.59,17,,True,547,128038.5,14,31
ORD-00145,2023-07-18,Speaker,TechCorp India,East,66,1490.91,23,,False,134,98400.06000000001,0,23
ORD-00202,2023-07-18,Mouse,ReliableGoods,Central,214,944.37,32,,True,898,202095.18,3,35
ORD-00571,2023-07-18,Tablet,GlobalParts Ltd,South,353,1908.81,28,,False,497,673809.9299999999,0,28
ORD-01520,2023-07-18,Laptop,FastSupply Co,West,66,1819.85,33,,False,182,120110.09999999999,0,33
ORD-00581,2023-07-19,Camera,FastSupply Co,Central,199,294.77,5,,True,276,58659.229999999996,1,6
ORD-00057,2023-07-19,Tablet,FastSupply Co,South,299,1442.11,17,,True,522,431190.88999999996,14,31
ORD-00747,2023-07-19,Keyboard,ReliableGoods,North,349,556.12,28,,False,206,194085.88,0,28
ORD-00684,2023-07-20,Printer,QuickShip Asia,South,176,122.84,21,,False,434,21619.84,0,21
ORD-00216,2023-07-20,Keyboard,FastSupply Co,West,248,1743.53,4,,True,293,432395.44,2,6
ORD-00071,2023-07-20,Speaker,FastSupply Co,North,87,503.51,10,,False,307,43805.37,0,10
ORD-00367,2023-07-20,Phone,QuickShip Asia,East,29,148.66,21,,False,193,4311.14,0,21
ORD-01139,2023-07-21,Camera,FastSupply Co,West,132,967.22,42,,False,78,127673.04000000001,0,42
ORD-01853,2023-07-21,Camera,TechCorp India,West,228,293.24,29,,False,715,66858.72,0,29
ORD-00042,2023-07-21,Phone,GlobalParts Ltd,West,499,1117.44,40,,False,832,557602.56,0,40
ORD-01594,2023-07-22,Keyboard,FastSupply Co,South,349,211.2,36,,False,508,73708.8,0,36
ORD-00584,2023-07-23,Tablet,TechCorp India,South,395,1080.04,23,,False,82,426615.8,0,23
ORD-01398,2023-07-23,Laptop,TechCorp India,West,37,1197.74,26,,False,221,44316.38,0,26
ORD-00409,2023-07-24,Speaker,TechCorp India,East,462,355.03,42,,True,843,164023.86,6,48
ORD-01692,2023-07-24,Laptop,QuickShip Asia,South,453,273.36,19,,False,805,123832.08,0,19
ORD-01723,2023-07-24,Speaker,QuickShip Asia,West,144,818.26,33,,True,463,117829.44,4,37
ORD-00368,2023-07-24,Camera,TechCorp India,South,25,1856.25,38,,False,529,46406.25,0,38
ORD-01605,2023-07-25,Mouse,GlobalParts Ltd,East,98,909.49,10,,False,880,89130.02,0,10
ORD-01417,2023-07-25,Camera,ReliableGoods,East,167,384.82,15,,False,160,64264.94,0,15
ORD-01606,2023-07-25,Laptop,GlobalParts Ltd,East,364,1989.39,41,,True,580,724137.9600000001,9,50
ORD-01521,2023-07-25,Speaker,TechCorp India,South,292,1700.55,20,,False,422,496560.6,0,20
ORD-00268,2023-07-26,Keyboard,GlobalParts Ltd,North,112,1509.3,28,,False,842,169041.6,0,28
ORD-01658,2023-07-26,Monitor,ReliableGoods,West,407,267.59,41,,True,598,108909.12999999999,13,54
ORD-00419,2023-07-26,Phone,FastSupply Co,West,424,859.57,44,,True,185,364457.68,9,53
ORD-01018,2023-07-26,Laptop,GlobalParts Ltd,North,37,986.25,15,,False,849,36491.25,0,15
ORD-01543,2023-07-27,Keyboard,GlobalParts Ltd,North,176,1273.73,37,,False,825,224176.48,0,37
ORD-00859,2023-07-27,Speaker,QuickShip Asia,North,404,1271.98,11,,False,703,513879.92,0,11
ORD-01029,2023-07-28,Monitor,FastSupply Co,East,280,1237.16,21,,False,513,346404.80000000005,0,21
ORD-00162,2023-07-28,Speaker,QuickShip Asia,South,199,743.8,17,,False,714,148016.19999999998,0,17
ORD-00124,2023-07-28,Laptop,QuickShip Asia,East,255,631.76,28,,False,750,161098.8,0,28
ORD-00961,2023-07-28,Tablet,FastSupply Co,East,114,1962.92,26,,True,310,223772.88,8,34
ORD-01524,2023-07-29,Laptop,QuickShip Asia,West,142,1093.74,20,,True,243,155311.08,11,31
ORD-01150,2023-07-29,Laptop,GlobalParts Ltd,Central,206,765.64,40,,False,643,157721.84,0,40
ORD-01043,2023-07-29,Monitor,FastSupply Co,Central,484,231.93,37,,False,647,112254.12000000001,0,37
ORD-00143,2023-07-29,Laptop,FastSupply Co,North,391,1199.11,27,,False,591,468852.00999999995,0,27
ORD-00404,2023-07-29,Mouse,TechCorp India,East,235,1633.22,28,,False,419,383806.7,0,28
ORD-01336,2023-07-30,Laptop,GlobalParts Ltd,East,460,318.9,44,,False,915,146694.0,0,44
ORD-01954,2023-07-30,Tablet,GlobalParts Ltd,North,82,1048.81,39,,False,654,86002.42,0,39
ORD-00506,2023-07-31,Laptop,FastSupply Co,East,241,1355.88,26,,True,793,326767.08,14,40
ORD-01490,2023-07-31,Laptop,FastSupply Co,North,322,610.73,4,,False,489,196655.06,0,4
ORD-00783,2023-08-01,Monitor,TechCorp India,South,185,1598.1,43,,False,233,295648.5,0,43
ORD-00159,2023-08-01,Camera,FastSupply Co,East,290,188.8,15,,False,260,54752.0,0,15
ORD-01893,2023-08-01,Printer,GlobalParts Ltd,West,396,111.16,16,,True,922,44019.36,13,29
ORD-01054,2023-08-02,Camera,ReliableGoods,North,316,293.16,38,,False,807,92638.56000000001,0,38
ORD-01235,2023-08-02,Laptop,ReliableGoods,Central,188,119.39,38,,False,36,22445.32,0,38
ORD-01555,2023-08-03,Printer,TechCorp India,East,316,1517.99,7,,False,782,479684.84,0,7
ORD-00306,2023-08-03,Mouse,TechCorp India,South,366,1367.51,38,,False,370,500508.66,0,38
ORD-00907,2023-08-03,Printer,GlobalParts Ltd,Central,38,1746.36,19,,False,213,66361.68,0,19
ORD-00457,2023-08-04,Phone,ReliableGoods,Central,464,62.72,41,,True,386,29102.079999999998,2,43
ORD-01006,2023-08-04,Monitor,QuickShip Asia,West,86,251.59,23,,False,49,21636.74,0,23
ORD-00936,2023-08-05,Printer,ReliableGoods,West,115,1070.91,4,,False,720,123154.65000000001,0,4
ORD-01763,2023-08-07,Camera,ReliableGoods,South,25,1335.92,37,,True,144,33398.0,7,44
ORD-01732,2023-08-07,Mouse,FastSupply Co,South,46,1558.61,24,,True,265,71696.06,7,31
ORD-01522,2023-08-07,Headphones,GlobalParts Ltd,North,468,1006.37,25,,False,8,470981.16,0,25
ORD-01503,2023-08-08,Keyboard,QuickShip Asia,Central,202,1565.73,7,,False,969,316277.46,0,7
ORD-01654,2023-08-09,Phone,TechCorp India,East,337,758.94,27,,True,958,255762.78000000003,11,38
ORD-00288,2023-08-10,Headphones,GlobalParts Ltd,East,437,1662.15,7,,False,782,726359.55,0,7
ORD-01319,2023-08-11,Headphones,TechCorp India,West,40,444.06,38,,False,759,17762.4,0,38
ORD-00598,2023-08-11,Monitor,ReliableGoods,South,302,114.98,18,,False,986,34723.96,0,18
ORD-01788,2023-08-11,Keyboard,ReliableGoods,Central,195,1419.71,39,,False,24,276843.45,0,39
ORD-01013,2023-08-11,Camera,TechCorp India,East,185,1807.94,10,,False,212,334468.9,0,10
ORD-01634,2023-08-12,Headphones,GlobalParts Ltd,West,409,1115.52,20,,False,798,456247.68,0,20
ORD-01802,2023-08-12,Phone,FastSupply Co,North,105,267.61,26,,False,648,28099.050000000003,0,26
ORD-01206,2023-08-13,Phone,QuickShip Asia,North,308,1490.94,11,,True,914,459209.52,12,23
ORD-01739,2023-08-14,Laptop,GlobalParts Ltd,North,317,1049.54,36,,False,670,332704.18,0,36
ORD-01945,2023-08-15,Laptop,TechCorp India,North,22,451.75,18,,True,144,9938.5,6,24
ORD-01402,2023-08-15,Tablet,FastSupply Co,South,391,1923.42,25,,True,505,752057.22,14,39
ORD-01792,2023-08-15,Headphones,QuickShip Asia,South,286,887.99,30,,True,235,253965.14,2,32
ORD-00108,2023-08-16,Monitor,GlobalParts Ltd,East,433,1447.6,17,,False,552,626810.7999999999,0,17
ORD-01584,2023-08-16,Keyboard,QuickShip Asia,Central,498,1570.92,27,,False,678,782318.16,0,27
ORD-01281,2023-08-16,Mouse,TechCorp India,East,239,235.07,39,,False,323,56181.729999999996,0,39
ORD-00715,2023-08-17,Laptop,QuickShip Asia,East,100,300.61,7,,True,9,30061.0,11,18
ORD-01861,2023-08-17,Tablet,QuickShip Asia,North,385,1423.49,11,,True,179,548043.65,9,20
ORD-01436,2023-08-17,Phone,FastSupply Co,Central,343,862.35,18,,False,565,295786.05,0,18
ORD-00920,2023-08-18,Phone,ReliableGoods,South,499,1257.73,28,,False,986,627607.27,0,28
ORD-00997,2023-08-19,Headphones,GlobalParts Ltd,East,29,1352.22,24,,False,293,39214.38,0,24
ORD-00555,2023-08-19,Mouse,FastSupply Co,East,289,793.4,38,,False,935,229292.6,0,38
ORD-01075,2023-08-21,Monitor,QuickShip Asia,Central,205,461.31,8,,False,868,94568.55,0,8
ORD-01320,2023-08-22,Keyboard,ReliableGoods,West,323,1907.65,15,,False,834,616170.9500000001,0,15
ORD-01910,2023-08-22,Camera,ReliableGoods,East,186,1136.0,36,,False,486,211296.0,0,36
ORD-01031,2023-08-24,Phone,FastSupply Co,East,450,490.24,35,,False,333,220608.0,0,35
ORD-00052,2023-08-24,Monitor,GlobalParts Ltd,South,272,621.2,15,,True,985,168966.40000000002,3,18
ORD-00450,2023-08-24,Laptop,GlobalParts Ltd,East,170,1436.97,15,,False,842,244284.9,0,15
ORD-01153,2023-08-25,Phone,GlobalParts Ltd,West,488,1700.26,9,,False,386,829726.88,0,9
ORD-01579,2023-08-25,Camera,FastSupply Co,East,137,1691.76,9,,False,155,231771.12,0,9
ORD-00522,2023-08-25,Phone,FastSupply Co,South,249,1722.94,10,,False,169,429012.06,0,10
ORD-00435,2023-08-27,Tablet,GlobalParts Ltd,West,55,1023.52,6,,False,370,56293.6,0,6
ORD-01123,2023-08-27,Keyboard,GlobalParts Ltd,Central,37,1235.03,37,,False,8,45696.11,0,37
ORD-01238,2023-08-27,Speaker,QuickShip Asia,Central,328,85.17,23,,False,230,27935.760000000002,0,23
ORD-01714,2023-08-27,Camera,GlobalParts Ltd,South,62,1910.48,29,,False,763,118449.76,0,29
ORD-00836,2023-08-27,Camera,FastSupply Co,Central,147,1084.42,42,,False,260,159409.74000000002,0,42
ORD-00521,2023-08-28,Keyboard,FastSupply Co,Central,209,966.46,35,,False,698,201990.14,0,35
ORD-01946,2023-08-28,Phone,GlobalParts Ltd,East,404,1665.47,7,,False,273,672849.88,0,7
ORD-01736,2023-08-28,Monitor,TechCorp India,North,308,1418.8,28,,True,910,436990.39999999997,9,37
ORD-00959,2023-08-29,Headphones,QuickShip Asia,East,461,1756.13,21,,False,846,809575.93,0,21
ORD-01004,2023-08-29,Tablet,QuickShip Asia,East,46,532.05,13,,False,915,24474.3,0,13
ORD-01774,2023-08-30,Monitor,FastSupply Co,Central,39,247.47,44,,True,636,9651.33,12,56
ORD-00943,2023-08-30,Laptop,FastSupply Co,East,317,284.49,7,,False,0,90183.33,0,7
ORD-00356,2023-08-30,Mouse,ReliableGoods,East,249,1702.9,31,,False,330,424022.10000000003,0,31
ORD-00514,2023-08-30,Phone,QuickShip Asia,West,91,1740.05,23,,False,797,158344.55,0,23
ORD-00195,2023-08-31,Phone,GlobalParts Ltd,South,473,1555.57,29,,True,976,735784.61,14,43
ORD-00488,2023-08-31,Headphones,FastSupply Co,West,324,1467.61,21,,False,962,475505.63999999996,0,21
ORD-01887,2023-08-31,Tablet,TechCorp India,East,155,976.4,20,,True,412,151342.0,7,27
ORD-01475,2023-08-31,Keyboard,ReliableGoods,South,482,1672.77,18,,True,503,806275.14,5,23
ORD-00240,2023-09-01,Mouse,ReliableGoods,South,321,1869.99,39,,True,32,600266.79,9,48
ORD-01237,2023-09-01,Tablet,GlobalParts Ltd,East,335,1539.87,23,,False,260,515856.44999999995,0,23
ORD-00331,2023-09-01,Speaker,FastSupply Co,Central,56,773.66,39,,True,520,43324.96,12,51
ORD-01306,2023-09-02,Phone,ReliableGoods,Central,459,1147.88,43,,False,341,526876.92,0,43
ORD-00735,2023-09-02,Speaker,GlobalParts Ltd,South,471,991.48,16,,False,390,466987.08,0,16
ORD-01557,2023-09-02,Keyboard,ReliableGoods,South,61,476.65,38,,False,84,29075.649999999998,0,38
ORD-01327,2023-09-02,Tablet,TechCorp India,North,290,691.16,22,,False,86,200436.4,0,22
ORD-00236,2023-09-02,Mouse,FastSupply Co,North,62,1761.54,41,,False,245,109215.48,0,41
ORD-00263,2023-09-03,Tablet,FastSupply Co,East,449,1925.12,29,,False,854,864378.88,0,29
ORD-00562,2023-09-04,Monitor,TechCorp India,North,237,1249.43,25,,True,464,296114.91000000003,2,27
ORD-00477,2023-09-04,Tablet,ReliableGoods,West,282,872.03,15,,False,777,245912.46,0,15
ORD-01132,2023-09-05,Printer,TechCorp India,South,407,1194.91,16,,False,703,486328.37000000005,0,16
ORD-00130,2023-09-05,Headphones,GlobalParts Ltd,West,136,1383.56,13,,False,435,188164.16,0,13
ORD-00923,2023-09-05,Camera,TechCorp India,East,440,518.61,44,,False,37,228188.4,0,44
ORD-01394,2023-09-05,Tablet,FastSupply Co,North,378,1129.31,20,,True,225,426879.18,1,21
ORD-00208,2023-09-05,Tablet,GlobalParts Ltd,Central,271,1923.39,27,,False,909,521238.69,0,27
ORD-00416,2023-09-05,Phone,GlobalParts Ltd,North,355,111.32,33,,False,259,39518.6,0,33
ORD-00504,2023-09-05,Phone,FastSupply Co,South,366,1062.83,37,,False,722,388995.77999999997,0,37
ORD-01000,2023-09-05,Tablet,TechCorp India,South,372,1592.16,10,,False,287,592283.52,0,10
ORD-00008,2023-09-07,Speaker,TechCorp India,East,337,1966.89,21,,False,844,662841.93,0,21
ORD-01442,2023-09-07,Tablet,ReliableGoods,Central,58,1591.87,33,,False,682,92328.45999999999,0,33
ORD-01380,2023-09-08,Mouse,ReliableGoods,South,338,961.12,34,,False,12,324858.56,0,34
ORD-01112,2023-09-08,Laptop,GlobalParts Ltd,West,326,755.45,19,,False,917,246276.7,0,19
ORD-01115,2023-09-08,Keyboard,ReliableGoods,Central,349,1422.63,36,,True,74,496497.87000000005,3,39
ORD-01049,2023-09-08,Printer,GlobalParts Ltd,North,18,455.15,22,,False,415,8192.699999999999,0,22
ORD-01037,2023-09-08,Laptop,FastSupply Co,West,224,1811.44,3,,False,242,405762.56,0,3
ORD-00525,2023-09-09,Camera,FastSupply Co,South,441,498.12,17,,True,830,219670.92,2,19
ORD-01559,2023-09-09,Phone,ReliableGoods,West,47,352.92,27,,False,57,16587.24,0,27
ORD-01888,2023-09-09,Mouse,FastSupply Co,East,191,1596.93,26,,True,536,305013.63,12,38
ORD-01968,2023-09-12,Tablet,TechCorp India,West,196,531.58,23,,False,409,104189.68000000001,0,23
ORD-00165,2023-09-12,Phone,GlobalParts Ltd,West,161,1391.42,29,,True,885,224018.62000000002,11,40
ORD-00420,2023-09-12,Keyboard,QuickShip Asia,South,403,1541.51,20,,False,408,621228.53,0,20
ORD-01447,2023-09-12,Mouse,ReliableGoods,North,452,173.16,16,,False,758,78268.31999999999,0,16
ORD-01135,2023-09-14,Laptop,TechCorp India,Central,307,1146.64,20,,True,90,352018.48000000004,3,23
ORD-00885,2023-09-15,Keyboard,GlobalParts Ltd,East,462,310.41,29,,False,199,143409.42,0,29
ORD-01921,2023-09-15,Laptop,FastSupply Co,North,259,904.96,16,,False,454,234384.64,0,16
ORD-01061,2023-09-15,Tablet,FastSupply Co,East,71,1972.55,20,,False,112,140051.05,0,20
ORD-00918,2023-09-15,Tablet,ReliableGoods,East,147,260.93,4,,False,210,38356.71,0,4
ORD-01355,2023-09-15,Printer,GlobalParts Ltd,West,119,1001.05,35,,True,116,119124.95,13,48
ORD-01114,2023-09-15,Headphones,TechCorp India,Central,191,1271.04,25,,True,11,242768.63999999998,11,36
ORD-00267,2023-09-16,Mouse,QuickShip Asia,North,201,1121.07,44,,True,956,225335.06999999998,13,57
ORD-01258,2023-09-16,Monitor,FastSupply Co,North,32,752.32,32,,True,328,24074.24,5,37
ORD-00779,2023-09-16,Printer,TechCorp India,West,355,1652.22,44,,False,502,586538.1,0,44
ORD-00938,2023-09-16,Phone,FastSupply Co,Central,346,702.9,40,,False,294,243203.4,0,40
ORD-00289,2023-09-17,Phone,FastSupply Co,West,154,1670.0,18,,False,527,257180.0,0,18
ORD-00209,2023-09-17,Monitor,GlobalParts Ltd,Central,257,674.95,22,,True,643,173462.15000000002,5,27
ORD-00864,2023-09-17,Keyboard,ReliableGoods,Central,476,991.32,5,,False,784,471868.32,0,5
ORD-00528,2023-09-18,Printer,ReliableGoods,West,186,1511.72,44,,False,104,281179.92,0,44
ORD-00371,2023-09-18,Tablet,GlobalParts Ltd,East,28,1368.96,30,,False,388,38330.880000000005,0,30
ORD-01095,2023-09-19,Camera,FastSupply Co,Central,286,1765.63,16,,True,864,504970.18000000005,12,28
ORD-00180,2023-09-20,Laptop,GlobalParts Ltd,West,430,1420.83,9,,False,475,610956.9,0,9
ORD-00287,2023-09-20,Laptop,FastSupply Co,South,161,431.7,18,,False,141,69503.7,0,18
ORD-01321,2023-09-21,Camera,GlobalParts Ltd,East,113,915.78,9,,False,78,103483.14,0,9
ORD-01429,2023-09-21,Phone,TechCorp India,North,273,827.74,32,,True,35,225973.02,12,44
ORD-01943,2023-09-22,Headphones,FastSupply Co,West,88,1694.2,9,,True,591,149089.6,12,21
ORD-01182,2023-09-22,Monitor,QuickShip Asia,East,203,140.2,40,,False,627,28460.6,0,40
ORD-00892,2023-09-23,Headphones,GlobalParts Ltd,North,217,835.41,33,,False,777,181283.97,0,33
ORD-01856,2023-09-23,Phone,QuickShip Asia,Central,289,1864.53,12,,False,188,538849.17,0,12
ORD-01284,2023-09-24,Keyboard,GlobalParts Ltd,South,177,1175.09,37,,True,701,207990.93,1,38
ORD-01963,2023-09-24,Monitor,QuickShip Asia,South,358,57.35,42,,True,765,20531.3,13,55
ORD-00179,2023-09-25,Keyboard,FastSupply Co,East,319,1781.35,12,,False,713,568250.65,0,12
ORD-00444,2023-09-26,Laptop,FastSupply Co,South,302,1185.67,19,,False,336,358072.34,0,19
ORD-00831,2023-09-26,Camera,QuickShip Asia,West,212,754.86,42,,False,686,160030.32,0,42
ORD-01334,2023-09-26,Headphones,GlobalParts Ltd,Central,232,86.36,30,,False,579,20035.52,0,30
ORD-00592,2023-09-26,Speaker,TechCorp India,North,340,1473.49,35,,True,419,500986.6,6,41
ORD-00610,2023-09-26,Monitor,FastSupply Co,Central,306,848.31,8,,True,487,259582.86,5,13
ORD-01816,2023-09-27,Mouse,GlobalParts Ltd,East,201,1658.13,4,,False,112,333284.13,0,4
ORD-01561,2023-09-27,Printer,ReliableGoods,North,202,1230.42,13,,False,710,248544.84000000003,0,13
ORD-01078,2023-09-27,Mouse,GlobalParts Ltd,South,479,1139.31,24,,False,609,545729.49,0,24
ORD-00429,2023-09-28,Speaker,GlobalParts Ltd,West,146,570.45,43,,False,483,83285.70000000001,0,43
ORD-01900,2023-09-29,Tablet,QuickShip Asia,South,47,1579.79,6,,False,947,74250.13,0,6
ORD-01040,2023-09-29,Keyboard,QuickShip Asia,East,416,921.96,33,,False,659,383535.36,0,33
ORD-00220,2023-09-30,Printer,FastSupply Co,North,466,618.26,8,,False,994,288109.16,0,8
ORD-00447,2023-09-30,Printer,FastSupply Co,East,340,1697.34,32,,False,638,577095.6,0,32
ORD-00643,2023-09-30,Camera,ReliableGoods,North,27,196.64,6,,False,824,5309.28,0,6
ORD-00869,2023-10-01,Camera,FastSupply Co,Central,480,1210.16,19,,False,381,580876.8,0,19
ORD-00374,2023-10-01,Keyboard,ReliableGoods,North,175,727.21,25,,False,638,127261.75,0,25
ORD-00169,2023-10-02,Headphones,GlobalParts Ltd,West,148,276.55,11,,False,274,40929.4,0,11
ORD-00314,2023-10-02,Phone,GlobalParts Ltd,North,162,620.71,40,,False,314,100555.02,0,40
ORD-01161,2023-10-02,Camera,QuickShip Asia,South,394,720.95,26,,False,448,284054.30000000005,0,26
ORD-00255,2023-10-02,Printer,TechCorp India,Central,352,489.22,24,,False,179,172205.44,0,24
ORD-00258,2023-10-03,Printer,TechCorp India,South,89,1773.28,29,,False,485,157821.91999999998,0,29
ORD-01377,2023-10-03,Keyboard,ReliableGoods,West,82,723.65,40,,False,582,59339.299999999996,0,40
ORD-00442,2023-10-03,Laptop,QuickShip Asia,Central,343,325.97,8,,True,312,111807.71,1,9
ORD-00996,2023-10-04,Mouse,TechCorp India,North,248,751.83,13,,False,95,186453.84,0,13
ORD-00214,2023-10-04,Monitor,ReliableGoods,West,285,1807.82,15,,False,994,515228.69999999995,0,15
ORD-01971,2023-10-04,Laptop,ReliableGoods,East,69,1088.79,12,,False,22,75126.51,0,12
ORD-01868,2023-10-05,Monitor,QuickShip Asia,West,53,1305.59,42,,False,474,69196.26999999999,0,42
ORD-01902,2023-10-05,Mouse,GlobalParts Ltd,South,348,1286.94,38,,True,167,447855.12,2,40
ORD-00132,2023-10-05,Camera,ReliableGoods,South,246,1566.99,42,,False,929,385479.54,0,42
ORD-01218,2023-10-05,Headphones,QuickShip Asia,Central,375,1242.15,4,,False,409,465806.25000000006,0,4
ORD-01215,2023-10-06,Tablet,GlobalParts Ltd,South,163,1908.97,42,,False,755,311162.11,0,42
ORD-00841,2023-10-07,Printer,FastSupply Co,West,80,776.58,41,,False,429,62126.4,0,41
ORD-00970,2023-10-07,Keyboard,GlobalParts Ltd,North,220,1861.02,41,,True,38,409424.4,7,48
ORD-00744,2023-10-07,Phone,FastSupply Co,South,350,1141.72,14,,False,786,399602.0,0,14
ORD-00163,2023-10-08,Keyboard,GlobalParts Ltd,North,448,1056.46,28,,True,772,473294.08,1,29
ORD-00957,2023-10-08,Laptop,QuickShip Asia,South,177,1896.34,33,,False,950,335652.18,0,33
ORD-01689,2023-10-08,Printer,QuickShip Asia,Central,275,764.59,31,,False,508,210262.25,0,31
ORD-01325,2023-10-08,Monitor,GlobalParts Ltd,South,219,1998.67,13,,False,841,437708.73000000004,0,13
ORD-01053,2023-10-08,Phone,ReliableGoods,South,234,518.51,26,,True,15,121331.34,1,27
ORD-00047,2023-10-09,Printer,GlobalParts Ltd,West,389,1323.72,31,,False,315,514927.08,0,31
ORD-00699,2023-10-10,Tablet,FastSupply Co,East,229,1343.83,38,,False,567,307737.07,0,38
ORD-00103,2023-10-10,Keyboard,FastSupply Co,Central,213,366.23,8,,True,536,78006.99,2,10
ORD-00617,2023-10-10,Speaker,FastSupply Co,East,112,888.61,16,,True,240,99524.32,3,19
