product_name,category,region_name,supplier_name,reliability,year,month,month_name,quarter,quantity_ordered,total_cost,lead_time_days,actual_delivery_days,delay_days,is_delayed,warehouse_stock
Monitor,Computing,South,Globalparts Ltd,Medium,2022,10,October,4,403,408952.31,24,34,10,1,766
Mouse,Accessories,South,Fastsupply Co,Medium,2022,10,October,4,410,136452.1,29,30,1,1,76
Tablet,Mobile,South,Globalparts Ltd,Medium,2022,10,October,4,74,10206.08,8,8,0,0,144
Printer,Imaging,Central,Globalparts Ltd,Medium,2022,10,October,4,232,136914.8,43,43,0,0,799
Phone,Mobile,West,Fastsupply Co,Medium,2022,10,October,4,185,345311.75,23,23,0,0,25
Headphones,Audio,Central,Techcorp India,Low,2022,10,October,4,396,244807.2,31,31,0,0,524
Phone,Mobile,Central,Reliablegoods,Medium,2022,10,October,4,173,250344.84,7,7,0,0,669
Speaker,Audio,Central,Quickship Asia,Medium,2022,10,October,4,174,151162.5,34,34,0,0,816
Headphones,Audio,East,Reliablegoods,Medium,2022,10,October,4,50,14938.0,19,19,0,0,497
Printer,Imaging,East,Quickship Asia,Medium,2022,10,October,4,355,22783.9,22,22,0,0,797
Monitor,Computing,West,Globalparts Ltd,Medium,2022,10,October,4,476,577616.48,18,18,0,0,884
Tablet,Mobile,East,Techcorp India,Low,2022,10,October,4,222,410229.36,44,44,0,0,116
Keyboard,Accessories,West,Techcorp India,Low,2022,10,October,4,154,157919.3,21,21,0,0,704
Camera,Imaging,East,Reliablegoods,Medium,2022,10,October,4,329,527666.65,40,40,0,0,871
Mouse,Accessories,West,Fastsupply Co,Medium,2022,10,October,4,214,358775.28,30,30,0,0,876
Speaker,Audio,North,Globalparts Ltd,Medium,2022,10,October,4,359,24017.1,44,44,0,0,166
Tablet,Mobile,South,Reliablegoods,Medium,2022,10,October,4,378,137282.04,32,37,5,1,425
Monitor,Computing,East,Techcorp India,Low,2022,10,October,4,340,344423.4,23,26,3,1,619
Laptop,Computing,West,Globalparts Ltd,Medium,2022,10,October,4,178,46465.12,37,37,0,0,415
Keyboard,Accessories,West,Reliablegoods,Medium,2022,10,October,4,143,209763.84,34,34,0,0,541
Tablet,Mobile,West,Fastsupply Co,Medium,2022,10,October,4,85,90384.75,19,19,0,0,116
Headphones,Audio,West,Fastsupply Co,Medium,2022,10,October,4,95,72938.15,17,21,4,1,350
Keyboard,Accessories,Central,Quickship Asia,Medium,2022,10,October,4,333,26679.96,8,11,3,1,782
Laptop,Computing,North,Fastsupply Co,Medium,2022,10,October,4,468,290281.68,14,14,0,0,162
Camera,Imaging,West,Reliablegoods,Medium,2022,10,October,4,282,138865.26,30,30,0,0,748
Speaker,Audio,Central,Techcorp India,Low,2022,10,October,4,190,373545.7,37,37,0,0,511
Tablet,Mobile,East,Globalparts Ltd,Medium,2022,10,October,4,76,41325.0,42,52,10,1,338
Monitor,Computing,West,Techcorp India,Low,2022,10,October,4,391,716765.56,36,36,0,0,91
Mouse,Accessories,Central,Techcorp India,Low,2022,10,October,4,119,212974.3,29,29,0,0,783
Printer,Imaging,North,Reliablegoods,Medium,2022,10,October,4,70,116358.9,25,25,0,0,935
Laptop,Computing,Central,Quickship Asia,Medium,2022,10,October,4,465,77185.35,14,14,0,0,843
Headphones,Audio,West,Globalparts Ltd,Medium,2022,10,October,4,253,165998.36,29,30,1,1,170
Laptop,Computing,East,Reliablegoods,Medium,2022,10,October,4,437,706668.33,35,35,0,0,378
Camera,Imaging,South,Reliablegoods,Medium,2022,10,October,4,16,10927.84,38,52,14,1,330
Speaker,Audio,West,Fastsupply Co,Medium,2022,11,November,4,217,245641.83,10,10,0,0,238
Laptop,Computing,Central,Fastsupply Co,Medium,2022,11,November,4,127,188866.78,18,18,0,0,811
Laptop,Computing,South,Quickship Asia,Medium,2022,11,November,4,55,35968.35,24,24,0,0,227
Monitor,Computing,West,Reliablegoods,Medium,2022,11,November,4,214,272991.24,8,8,0,0,148
Headphones,Audio,West,Techcorp India,Low,2022,11,November,4,153,224308.71,17,17,0,0,249
Laptop,Computing,West,Fastsupply Co,Medium,2022,11,November,4,115,125382.2,14,27,13,1,629
Speaker,Audio,South,Globalparts Ltd,Medium,2022,11,November,4,381,23454.36,20,20,0,0,411
Headphones,Audio,South,Quickship Asia,Medium,2022,11,November,4,456,146540.16,34,34,0,0,355
Laptop,Computing,Central,Globalparts Ltd,Medium,2022,11,November,4,31,37164.35,18,18,0,0,462
Monitor,Computing,South,Techcorp India,Low,2022,11,November,4,247,140281.18,9,9,0,0,969
Printer,Imaging,Central,Reliablegoods,Medium,2022,11,November,4,451,112488.42,16,25,9,1,333
Tablet,Mobile,East,Reliablegoods,Medium,2022,11,November,4,472,792799.52,16,16,0,0,827
Headphones,Audio,Central,Fastsupply Co,Medium,2022,11,November,4,466,701423.2,35,35,0,0,622
Laptop,Computing,Central,Reliablegoods,Medium,2022,11,November,4,432,776092.32,19,19,0,0,408
Camera,Imaging,Central,Fastsupply Co,Medium,2022,11,November,4,35,56327.95,11,11,0,0,475
Printer,Imaging,North,Fastsupply Co,Medium,2022,11,November,4,80,113948.0,42,42,0,0,781
Laptop,Computing,West,Reliablegoods,Medium,2022,11,November,4,300,455394.0,22,33,11,1,249
Speaker,Audio,Central,Reliablegoods,Medium,2022,11,November,4,329,289000.18,38,38,0,0,409
Monitor,Computing,Central,Globalparts Ltd,Medium,2022,11,November,4,449,50135.34,35,35,0,0,817
Keyboard,Accessories,South,Techcorp India,Low,2022,11,November,4,282,323425.8,22,30,8,1,794
Laptop,Computing,North,Reliablegoods,Medium,2022,11,November,4,289,330685.36,23,23,0,0,765
Tablet,Mobile,West,Globalparts Ltd,Medium,2022,11,November,4,13,4574.57,8,8,0,0,521
Keyboard,Accessories,South,Fastsupply Co,Medium,2022,11,November,4,99,34997.49,27,27,0,0,529
Keyboard,Accessories,East,Quickship Asia,Medium,2022,11,November,4,230,404031.8,19,19,0,0,847
Printer,Imaging,East,Quickship Asia,Medium,2022,11,November,4,214,160016.36,15,15,0,0,246
Camera,Imaging,Central,Globalparts Ltd,Medium,2022,11,November,4,499,990799.43,9,12,3,1,457
Headphones,Audio,South,Quickship Asia,Medium,2022,11,November,4,327,476278.77,38,38,0,0,831
Speaker,Audio,Central,Globalparts Ltd,Medium,2022,11,November,4,318,513506.4,41,41,0,0,781
Camera,Imaging,West,Techcorp India,Low,2022,11,November,4,425,67991.5,39,40,1,1,45
Phone,Mobile,West,Globalparts Ltd,Medium,2022,11,November,4,416,323814.4,20,26,6,1,948
Laptop,Computing,South,Reliablegoods,Medium,2022,11,November,4,365,484741.9,43,56,13,1,89
Keyboard,Accessories,Central,Globalparts Ltd,Medium,2022,11,November,4,353,135633.19,10,24,14,1,258
Laptop,Computing,North,Globalparts Ltd,Medium,2022,11,November,4,491,194995.74,7,7,0,0,674
Headphones,Audio,South,Quickship Asia,Medium,2022,11,November,4,62,34541.44,41,41,0,0,564
Headphones,Audio,West,Fastsupply Co,Medium,2022,11,November,4,322,428829.94,8,8,0,0,720
Mouse,Accessories,South,Reliablegoods,Medium,2022,11,November,4,245,423502.1,41,41,0,0,77
Headphones,Audio,South,Techcorp India,Low,2022,11,November,4,98,39424.42,32,32,0,0,206
Mouse,Accessories,North,Quickship Asia,Medium,2022,11,November,4,199,313924.49,41,41,0,0,494
Headphones,Audio,East,Quickship Asia,Medium,2022,11,November,4,275,425573.5,35,41,6,1,796
Speaker,Audio,South,Globalparts Ltd,Medium,2022,11,November,4,220,160509.8,27,29,2,1,756
Tablet,Mobile,East,Quickship Asia,Medium,2022,11,November,4,477,510556.95,18,18,0,0,643
Headphones,Audio,South,Reliablegoods,Medium,2022,11,November,4,431,806060.51,24,24,0,0,823
Printer,Imaging,East,Techcorp India,Low,2022,11,November,4,91,73889.27,19,24,5,1,359
Phone,Mobile,Central,Techcorp India,Low,2022,11,November,4,347,562736.84,26,26,0,0,132
Keyboard,Accessories,West,Reliablegoods,Medium,2022,11,November,4,251,347281.09,38,38,0,0,258
Camera,Imaging,Central,Reliablegoods,Medium,2022,11,November,4,174,118718.46,41,52,11,1,374
Speaker,Audio,North,Globalparts Ltd,Medium,2022,11,November,4,297,129539.52,12,12,0,0,986
Camera,Imaging,Central,Quickship Asia,Medium,2022,11,November,4,210,258165.6,43,43,0,0,810
Mouse,Accessories,West,Quickship Asia,Medium,2022,11,November,4,197,25444.52,6,20,14,1,700
Keyboard,Accessories,Central,Fastsupply Co,Medium,2022,11,November,4,105,14722.05,32,32,0,0,976
Headphones,Audio,South,Quickship Asia,Medium,2022,11,November,4,62,16509.98,36,50,14,1,880
Printer,Imaging,North,Globalparts Ltd,Medium,2022,11,November,4,109,147139.1,16,16,0,0,990
Speaker,Audio,South,Reliablegoods,Medium,2022,11,November,4,72,4774.32,12,12,0,0,62
Printer,Imaging,North,Globalparts Ltd,Medium,2022,11,November,4,154,296477.72,34,34,0,0,844
Speaker,Audio,North,Quickship Asia,Medium,2022,11,November,4,263,255664.93,41,41,0,0,877
Phone,Mobile,South,Globalparts Ltd,Medium,2022,11,November,4,72,23832.0,30,44,14,1,441
Mouse,Accessories,South,Techcorp India,Low,2022,11,November,4,142,131381.24,22,22,0,0,282
Headphones,Audio,Central,Globalparts Ltd,Medium,2022,11,November,4,281,430854.49,17,17,0,0,215
Printer,Imaging,West,Techcorp India,Low,2022,11,November,4,115,134869.7,17,17,0,0,896
Tablet,Mobile,West,Quickship Asia,Medium,2022,11,November,4,186,219606.48,39,39,0,0,340
Monitor,Computing,West,Quickship Asia,Medium,2022,11,November,4,57,92248.23,37,37,0,0,238
Monitor,Computing,Central,Globalparts Ltd,Medium,2022,11,November,4,292,199687.12,26,26,0,0,422
Mouse,Accessories,North,Globalparts Ltd,Medium,2022,11,November,4,127,73638.41,16,16,0,0,511
Tablet,Mobile,West,Fastsupply Co,Medium,2022,11,November,4,203,251959.54,42,51,9,1,654
Phone,Mobile,East,Reliablegoods,Medium,2022,11,November,4,81,109759.05,37,39,2,1,393
Tablet,Mobile,Central,Reliablegoods,Medium,2022,11,November,4,161,138870.55,10,22,12,1,373
Monitor,Computing,East,Reliablegoods,Medium,2022,11,November,4,377,379077.27,15,15,0,0,709
Headphones,Audio,East,Reliablegoods,Medium,2022,11,November,4,420,473218.2,6,6,0,0,438
Tablet,Mobile,South,Quickship Asia,Medium,2022,11,November,4,211,340946.46,36,44,8,1,153
Phone,Mobile,Central,Fastsupply Co,Medium,2022,11,November,4,150,61086.0,16,16,0,0,366
Phone,Mobile,Central,Globalparts Ltd,Medium,2022,11,November,4,168,312081.84,25,25,0,0,400
Laptop,Computing,South,Globalparts Ltd,Medium,2022,11,November,4,237,422627.88,16,16,0,0,901
Speaker,Audio,South,Fastsupply Co,Medium,2022,11,November,4,451,837980.55,42,42,0,0,905
Headphones,Audio,South,Reliablegoods,Medium,2022,11,November,4,358,556546.8,15,15,0,0,526
Keyboard,Accessories,North,Fastsupply Co,Medium,2022,11,November,4,291,478156.65,40,40,0,0,94
Monitor,Computing,East,Globalparts Ltd,Medium,2022,11,November,4,287,122353.84,29,29,0,0,78
Mouse,Accessories,North,Globalparts Ltd,Medium,2022,11,November,4,402,250795.74,16,16,0,0,38
Mouse,Accessories,South,Globalparts Ltd,Medium,2022,11,November,4,488,874178.8,9,10,1,1,979
Headphones,Audio,South,Fastsupply Co,Medium,2022,11,November,4,411,283150.23,28,28,0,0,853
Speaker,Audio,East,Techcorp India,Low,2022,11,November,4,165,212411.1,44,57,13,1,363
Speaker,Audio,East,Quickship Asia,Medium,2022,11,November,4,295,206603.25,42,42,0,0,195
Mouse,Accessories,North,Techcorp India,Low,2022,12,December,4,52,17647.76,32,45,13,1,654
Camera,Imaging,West,Quickship Asia,Medium,2022,12,December,4,325,305834.75,17,17,0,0,892
Laptop,Computing,Central,Reliablegoods,Medium,2022,12,December,4,277,268590.28,39,39,0,0,483
Keyboard,Accessories,East,Reliablegoods,Medium,2022,12,December,4,205,78314.1,41,41,0,0,955
Speaker,Audio,South,Fastsupply Co,Medium,2022,12,December,4,456,154178.16,35,35,0,0,39
Keyboard,Accessories,South,Techcorp India,Low,2022,12,December,4,480,148924.8,4,12,8,1,835
Speaker,Audio,Central,Quickship Asia,Medium,2022,12,December,4,210,225724.8,39,39,0,0,364
Camera,Imaging,North,Reliablegoods,Medium,2022,12,December,4,74,102512.94,16,16,0,0,662
Printer,Imaging,North,Reliablegoods,Medium,2022,12,December,4,99,158386.14,4,4,0,0,865
Camera,Imaging,South,Fastsupply Co,Medium,2022,12,December,4,426,139804.68,10,10,0,0,787
Speaker,Audio,Central,Fastsupply Co,Medium,2022,12,December,4,241,61520.07,37,37,0,0,546
Speaker,Audio,South,Globalparts Ltd,Medium,2022,12,December,4,317,172622.35,18,18,0,0,259
Keyboard,Accessories,South,Reliablegoods,Medium,2022,12,December,4,80,32537.6,13,13,0,0,103
Monitor,Computing,East,Fastsupply Co,Medium,2022,12,December,4,214,57478.26,16,16,0,0,156
Mouse,Accessories,Central,Techcorp India,Low,2022,12,December,4,371,365820.84,7,8,1,1,137
Laptop,Computing,East,Techcorp India,Low,2022,12,December,4,82,23412.64,28,28,0,0,690
Tablet,Mobile,East,Fastsupply Co,Medium,2022,12,December,4,311,196794.58,38,42,4,1,35
Tablet,Mobile,East,Quickship Asia,Medium,2022,12,December,4,373,693873.25,23,23,0,0,351
Monitor,Computing,West,Fastsupply Co,Medium,2022,12,December,4,372,453624.24,7,7,0,0,715
Printer,Imaging,North,Fastsupply Co,Medium,2022,12,December,4,338,180103.3,32,42,10,1,33
Mouse,Accessories,West,Techcorp India,Low,2022,12,December,4,41,23336.38,26,26,0,0,81
Keyboard,Accessories,North,Fastsupply Co,Medium,2022,12,December,4,179,69931.72,18,18,0,0,476
Camera,Imaging,South,Reliablegoods,Medium,2022,12,December,4,219,373916.22,3,3,0,0,572
Headphones,Audio,East,Quickship Asia,Medium,2022,12,December,4,199,58904.0,21,21,0,0,469
Mouse,Accessories,Central,Globalparts Ltd,Medium,2022,12,December,4,441,577370.43,19,19,0,0,153
Tablet,Mobile,Central,Fastsupply Co,Medium,2022,12,December,4,19,10172.79,26,28,2,1,195
Printer,Imaging,South,Quickship Asia,Medium,2022,12,December,4,140,105625.8,11,11,0,0,494
Keyboard,Accessories,West,Quickship Asia,Medium,2022,12,December,4,170,160420.5,39,39,0,0,184
Printer,Imaging,Central,Quickship Asia,Medium,2022,12,December,4,23,21522.02,35,35,0,0,586
Mouse,Accessories,North,Techcorp India,Low,2022,12,December,4,375,206448.75,18,18,0,0,239
Tablet,Mobile,South,Globalparts Ltd,Medium,2022,12,December,4,293,488680.05,41,41,0,0,690
Camera,Imaging,North,Reliablegoods,Medium,2022,12,December,4,91,28415.66,16,16,0,0,709
Monitor,Computing,South,Reliablegoods,Medium,2022,12,December,4,300,572313.0,34,34,0,0,914
Monitor,Computing,West,Quickship Asia,Medium,2022,12,December,4,201,76444.32,26,34,8,1,676
Laptop,Computing,East,Fastsupply Co,Medium,2022,12,December,4,389,283444.85,11,18,7,1,154
Camera,Imaging,North,Techcorp India,Low,2022,12,December,4,102,72272.1,33,38,5,1,356
Keyboard,Accessories,Central,Globalparts Ltd,Medium,2022,12,December,4,139,7379.51,6,6,0,0,461
Speaker,Audio,West,Techcorp India,Low,2022,12,December,4,164,175176.6,41,52,11,1,167
Phone,Mobile,North,Quickship Asia,Medium,2022,12,December,4,349,238325.12,43,43,0,0,386
Speaker,Audio,Central,Techcorp India,Low,2022,12,December,4,129,250155.51,30,42,12,1,576
Printer,Imaging,North,Fastsupply Co,Medium,2022,12,December,4,17,15563.84,3,3,0,0,277
Tablet,Mobile,Central,Quickship Asia,Medium,2022,12,December,4,262,321471.38,22,22,0,0,786
Speaker,Audio,North,Techcorp India,Low,2022,12,December,4,402,95816.7,22,22,0,0,941
Phone,Mobile,South,Reliablegoods,Medium,2022,12,December,4,343,366673.86,38,43,5,1,119
Printer,Imaging,Central,Reliablegoods,Medium,2022,12,December,4,44,72184.2,25,25,0,0,662
Printer,Imaging,Central,Quickship Asia,Medium,2022,12,December,4,377,597066.21,4,4,0,0,152
Speaker,Audio,North,Techcorp India,Low,2022,12,December,4,411,302902.89,27,27,0,0,382
Tablet,Mobile,West,Reliablegoods,Medium,2022,12,December,4,327,446162.07,6,6,0,0,420
Mouse,Accessories,South,Fastsupply Co,Medium,2022,12,December,4,464,652212.32,4,4,0,0,404
Printer,Imaging,Central,Quickship Asia,Medium,2022,12,December,4,385,34060.95,30,30,0,0,382
Laptop,Computing,South,Fastsupply Co,Medium,2022,12,December,4,101,199307.34,37,37,0,0,626
Keyboard,Accessories,North,Fastsupply Co,Medium,2022,12,December,4,103,198428.47,43,43,0,0,337
Headphones,Audio,Central,Globalparts Ltd,Medium,2022,12,December,4,422,534496.76,19,19,0,0,692
Tablet,Mobile,West,Globalparts Ltd,Medium,2022,12,December,4,199,367061.47,11,11,0,0,270
Printer,Imaging,West,Techcorp India,Low,2022,12,December,4,418,804131.68,42,50,8,1,486
Mouse,Accessories,North,Fastsupply Co,Medium,2022,12,December,4,131,181645.91,33,33,0,0,307
Speaker,Audio,Central,Techcorp India,Low,2022,12,December,4,290,457805.6,21,26,5,1,240
Speaker,Audio,North,Globalparts Ltd,Medium,2022,12,December,4,10,17327.9,25,36,11,1,640
Camera,Imaging,North,Reliablegoods,Medium,2022,12,December,4,131,54668.92,11,11,0,0,793
Laptop,Computing,South,Globalparts Ltd,Medium,2022,12,December,4,355,663775.45,44,45,1,1,196
Camera,Imaging,West,Globalparts Ltd,Medium,2022,12,December,4,283,546911.65,36,36,0,0,829
Phone,Mobile,South,Techcorp India,Low,2022,12,December,4,329,197367.1,6,13,7,1,46
Keyboard,Accessories,North,Reliablegoods,Medium,2022,12,December,4,364,590651.88,34,34,0,0,150
Mouse,Accessories,East,Fastsupply Co,Medium,2022,12,December,4,346,49903.58,41,41,0,0,72
Phone,Mobile,East,Techcorp India,Low,2022,12,December,4,357,145527.48,39,39,0,0,209
Printer,Imaging,Central,Fastsupply Co,Medium,2022,12,December,4,156,118723.8,29,29,0,0,329
Printer,Imaging,South,Reliablegoods,Medium,2022,12,December,4,55,50797.45,6,6,0,0,735
Speaker,Audio,South,Fastsupply Co,Medium,2022,12,December,4,147,241215.24,21,21,0,0,447
Laptop,Computing,North,Fastsupply Co,Medium,2022,12,December,4,239,345378.9,25,25,0,0,987
Laptop,Computing,Central,Fastsupply Co,Medium,2022,12,December,4,192,121244.16,42,45,3,1,701
Tablet,Mobile,West,Globalparts Ltd,Medium,2022,12,December,4,10,7009.4,18,18,0,0,954
Monitor,Computing,East,Globalparts Ltd,Medium,2022,12,December,4,458,379343.08,44,52,8,1,668
Printer,Imaging,East,Reliablegoods,Medium,2022,12,December,4,389,427378.74,36,36,0,0,154
Printer,Imaging,East,Quickship Asia,Medium,2022,12,December,4,251,439109.44,20,20,0,0,674
Keyboard,Accessories,South,Quickship Asia,Medium,2022,12,December,4,153,53543.88,7,13,6,1,282
Monitor,Computing,South,Reliablegoods,Medium,2022,12,December,4,351,563428.71,7,7,0,0,269
Monitor,Computing,North,Reliablegoods,Medium,2022,12,December,4,361,446022.72,5,5,0,0,703
Keyboard,Accessories,East,Fastsupply Co,Medium,2022,12,December,4,212,138993.56,37,37,0,0,402
Laptop,Computing,East,Reliablegoods,Medium,2022,12,December,4,441,426632.22,35,35,0,0,505
Printer,Imaging,South,Quickship Asia,Medium,2022,12,December,4,288,454924.8,40,40,0,0,998
Headphones,Audio,East,Globalparts Ltd,Medium,2022,12,December,4,207,226350.36,42,42,0,0,20
Monitor,Computing,North,Fastsupply Co,Medium,2022,12,December,4,121,152790.33,22,22,0,0,451
Camera,Imaging,Central,Techcorp India,Low,2022,12,December,4,57,87215.7,13,13,0,0,252
Tablet,Mobile,Central,Quickship Asia,Medium,2022,12,December,4,398,251209.64,40,48,8,1,105
Phone,Mobile,Central,Reliablegoods,Medium,2022,12,December,4,138,232644.54,19,19,0,0,773
Monitor,Computing,South,Fastsupply Co,Medium,2022,12,December,4,335,211257.7,12,22,10,1,872
Camera,Imaging,North,Globalparts Ltd,Medium,2022,12,December,4,427,805902.72,25,34,9,1,85
Speaker,Audio,East,Fastsupply Co,Medium,2023,1,January,1,385,228385.85,22,22,0,0,392
Tablet,Mobile,South,Reliablegoods,Medium,2023,1,January,1,81,21875.67,38,38,0,0,39
Phone,Mobile,North,Fastsupply Co,Medium,2023,1,January,1,67,23137.78,40,40,0,0,678
Tablet,Mobile,North,Reliablegoods,Medium,2023,1,January,1,19,12737.6,41,41,0,0,175
Tablet,Mobile,Central,Quickship Asia,Medium,2023,1,January,1,362,523006.74,34,34,0,0,52
Printer,Imaging,West,Techcorp India,Low,2023,1,January,1,196,386915.76,32,32,0,0,987
Tablet,Mobile,Central,Reliablegoods,Medium,2023,1,January,1,498,325512.72,4,16,12,1,943
Phone,Mobile,East,Techcorp India,Low,2023,1,January,1,218,300358.22,21,21,0,0,495
Keyboard,Accessories,North,Quickship Asia,Medium,2023,1,January,1,288,178156.8,5,5,0,0,782
Tablet,Mobile,West,Techcorp India,Low,2023,1,January,1,399,103113.57,3,3,0,0,861
Phone,Mobile,Central,Techcorp India,Low,2023,1,January,1,316,328930.72,30,30,0,0,832
Monitor,Computing,North,Quickship Asia,Medium,2023,1,January,1,285,124191.6,11,11,0,0,820
Laptop,Computing,East,Reliablegoods,Medium,2023,1,January,1,151,224502.27,30,44,14,1,734
Keyboard,Accessories,Central,Reliablegoods,Medium,2023,1,January,1,329,629929.72,30,30,0,0,474
Speaker,Audio,South,Fastsupply Co,Medium,2023,1,January,1,68,44430.52,16,27,11,1,249
Tablet,Mobile,Central,Globalparts Ltd,Medium,2023,1,January,1,153,70164.27,39,39,0,0,697
Phone,Mobile,East,Reliablegoods,Medium,2023,1,January,1,100,77990.0,28,39,11,1,542
Camera,Imaging,Central,Reliablegoods,Medium,2023,1,January,1,235,353085.15,17,17,0,0,412
Keyboard,Accessories,Central,Globalparts Ltd,Medium,2023,1,January,1,448,876274.56,36,36,0,0,59
Camera,Imaging,North,Reliablegoods,Medium,2023,1,January,1,343,41156.57,16,16,0,0,77
Camera,Imaging,East,Globalparts Ltd,Medium,2023,1,January,1,390,744502.2,28,39,11,1,111
Printer,Imaging,North,Fastsupply Co,Medium,2023,1,January,1,317,481694.18,44,44,0,0,207
Tablet,Mobile,Central,Globalparts Ltd,Medium,2023,1,January,1,197,102382.87,4,5,1,1,903
Tablet,Mobile,West,Quickship Asia,Medium,2023,1,January,1,238,352156.7,39,46,7,1,257
Phone,Mobile,East,Reliablegoods,Medium,2023,1,January,1,384,391015.68,29,40,11,1,812
Printer,Imaging,East,Reliablegoods,Medium,2023,1,January,1,262,120478.08,29,40,11,1,882
Printer,Imaging,North,Fastsupply Co,Medium,2023,1,January,1,147,89990.46,8,11,3,1,888
Mouse,Accessories,North,Techcorp India,Low,2023,1,January,1,354,38943.54,43,43,0,0,467
Headphones,Audio,East,Techcorp India,Low,2023,1,January,1,47,69641.78,18,18,0,0,951
Speaker,Audio,Central,Quickship Asia,Medium,2023,1,January,1,35,61011.3,43,43,0,0,453
Camera,Imaging,North,Techcorp India,Low,2023,1,January,1,337,201953.99,4,8,4,1,940
Laptop,Computing,East,Globalparts Ltd,Medium,2023,1,January,1,390,303872.4,9,9,0,0,793
Laptop,Computing,East,Fastsupply Co,Medium,2023,1,January,1,232,255053.84,5,5,0,0,308
Keyboard,Accessories,East,Quickship Asia,Medium,2023,1,January,1,319,211634.17,19,19,0,0,600
Printer,Imaging,Central,Quickship Asia,Medium,2023,1,January,1,402,148301.82,35,35,0,0,936
Tablet,Mobile,North,Techcorp India,Low,2023,1,January,1,210,170240.7,7,7,0,0,126
Camera,Imaging,South,Quickship Asia,Medium,2023,1,January,1,199,59863.18,15,15,0,0,683
Printer,Imaging,Central,Quickship Asia,Medium,2023,1,January,1,51,4792.47,19,19,0,0,147
Phone,Mobile,East,Reliablegoods,Medium,2023,1,January,1,301,260184.4,36,48,12,1,433
Speaker,Audio,North,Globalparts Ltd,Medium,2023,1,January,1,295,259133.9,24,24,0,0,529
Speaker,Audio,North,Quickship Asia,Medium,2023,1,January,1,56,108528.56,15,15,0,0,362
Printer,Imaging,East,Techcorp India,Low,2023,1,January,1,189,107446.5,16,16,0,0,864
Monitor,Computing,South,Fastsupply Co,Medium,2023,1,January,1,97,43823.63,23,23,0,0,842
Tablet,Mobile,East,Techcorp India,Low,2023,1,January,1,113,146309.01,38,38,0,0,419
Headphones,Audio,West,Techcorp India,Low,2023,1,January,1,291,405869.34,24,24,0,0,274
Speaker,Audio,North,Reliablegoods,Medium,2023,1,January,1,101,161562.63,43,43,0,0,97
Camera,Imaging,South,Fastsupply Co,Medium,2023,1,January,1,432,553184.64,28,28,0,0,753
Monitor,Computing,East,Reliablegoods,Medium,2023,1,January,1,401,671418.36,32,42,10,1,147
Laptop,Computing,West,Globalparts Ltd,Medium,2023,1,January,1,311,335239.34,10,10,0,0,984
Mouse,Accessories,North,Globalparts Ltd,Medium,2023,1,January,1,486,649558.44,29,29,0,0,787
Laptop,Computing,East,Fastsupply Co,Medium,2023,1,January,1,350,81648.0,25,25,0,0,43
Headphones,Audio,East,Techcorp India,Low,2023,1,January,1,358,119521.88,44,54,10,1,477
Keyboard,Accessories,West,Techcorp India,Low,2023,1,January,1,86,85364.46,17,17,0,0,521
Tablet,Mobile,East,Globalparts Ltd,Medium,2023,1,January,1,91,51095.59,24,24,0,0,342
Monitor,Computing,Central,Fastsupply Co,Medium,2023,1,January,1,468,783137.16,43,43,0,0,610
Speaker,Audio,West,Globalparts Ltd,Medium,2023,1,January,1,471,50863.29,7,17,10,1,685
Speaker,Audio,West,Globalparts Ltd,Medium,2023,1,January,1,231,429343.53,6,6,0,0,256
Headphones,Audio,North,Quickship Asia,Medium,2023,1,January,1,206,127083.46,40,40,0,0,482
Camera,Imaging,West,Quickship Asia,Medium,2023,1,January,1,248,314622.72,8,16,8,1,936
Monitor,Computing,Central,Fastsupply Co,Medium,2023,1,January,1,285,319627.5,22,22,0,0,237
Camera,Imaging,Central,Reliablegoods,Medium,2023,1,January,1,366,309463.98,15,15,0,0,970
Printer,Imaging,East,Quickship Asia,Medium,2023,1,January,1,480,614068.8,38,38,0,0,405
Printer,Imaging,South,Globalparts Ltd,Medium,2023,1,January,1,243,68975.55,23,34,11,1,421
Keyboard,Accessories,Central,Techcorp India,Low,2023,1,January,1,134,9488.54,18,25,7,1,343
Printer,Imaging,West,Fastsupply Co,Medium,2023,1,January,1,363,319773.96,14,14,0,0,757
Headphones,Audio,North,Techcorp India,Low,2023,1,January,1,132,226423.56,36,36,0,0,155
Tablet,Mobile,Central,Quickship Asia,Medium,2023,1,January,1,122,219709.8,3,3,0,0,863
Laptop,Computing,Central,Fastsupply Co,Medium,2023,1,January,1,381,663663.9,29,32,3,1,193
Tablet,Mobile,South,Quickship Asia,Medium,2023,1,January,1,233,281505.94,25,38,13,1,891
Laptop,Computing,Central,Quickship Asia,Medium,2023,1,January,1,197,235042.67,36,36,0,0,105
Headphones,Audio,Central,Reliablegoods,Medium,2023,1,January,1,335,459070.6,37,37,0,0,294
Speaker,Audio,Central,Globalparts Ltd,Medium,2023,1,January,1,233,384913.67,8,8,0,0,54
Mouse,Accessories,South,Fastsupply Co,Medium,2023,1,January,1,371,284056.15,41,41,0,0,589
Printer,Imaging,South,Quickship Asia,Medium,2023,1,January,1,374,196821.24,16,16,0,0,532
Tablet,Mobile,West,Techcorp India,Low,2023,1,January,1,230,328136.4,35,35,0,0,549
Monitor,Computing,North,Quickship Asia,Medium,2023,1,January,1,109,29398.39,42,44,2,1,287
Printer,Imaging,North,Reliablegoods,Medium,2023,1,January,1,459,812296.89,39,39,0,0,372
