order_id,date_id,product_id,supplier_id,region_id,quantity_ordered,unit_cost,total_cost,lead_time_days,actual_delivery_days,delay_days,is_delayed,warehouse_stock
ORD-01832,20230118,9,4,3,101,1599.63,161562.63,43,43,0,0,97
ORD-00570,20230119,1,1,4,432,1280.52,553184.64,28,28,0,0,753
ORD-00218,20230120,5,4,2,401,1674.36,671418.36,32,42,10,1,147
ORD-00176,20230120,4,2,5,311,1077.94,335239.34,10,10,0,0,984
ORD-00739,20230120,6,2,3,486,1336.54,649558.44,29,29,0,0,787
ORD-00205,20230121,4,1,2,350,233.28,81648.0,25,25,0,0,43
ORD-00377,20230121,2,5,2,358,333.86,119521.88,44,54,10,1,477
ORD-01267,20230121,3,5,5,86,992.61,85364.46,17,17,0,0,521
ORD-00877,20230121,10,2,2,91,561.49,51095.59,24,24,0,0,342
ORD-01155,20230121,5,1,1,468,1673.37,783137.16,43,43,0,0,610
ORD-00024,20230121,9,2,5,471,107.99,50863.29,7,17,10,1,685
ORD-01761,20230121,9,2,5,231,1858.63,429343.53,6,6,0,0,256
ORD-00206,20230122,2,3,3,206,616.91,127083.46,40,40,0,0,482
ORD-01744,20230122,1,3,5,248,1268.64,314622.72,8,16,8,1,936
ORD-01720,20230122,5,1,1,285,1121.5,319627.5,22,22,0,0,237
ORD-00650,20230122,1,4,1,366,845.53,309463.98,15,15,0,0,970
ORD-00051,20230123,8,3,2,480,1279.31,614068.8,38,38,0,0,405
ORD-00068,20230123,8,2,4,243,283.85,68975.55,23,34,11,1,421
ORD-00777,20230124,3,5,1,134,70.81,9488.54,18,25,7,1,343
ORD-01489,20230124,8,1,5,363,880.92,319773.96,14,14,0,0,757
ORD-01837,20230125,2,5,3,132,1715.33,226423.56,36,36,0,0,155
ORD-00714,20230125,10,3,1,122,1800.9,219709.8,3,3,0,0,863
ORD-00070,20230125,4,1,1,381,1741.9,663663.9,29,32,3,1,193
ORD-01427,20230126,10,3,4,233,1208.18,281505.94,25,38,13,1,891
ORD-01055,20230126,4,3,1,197,1193.11,235042.67,36,36,0,0,105
ORD-01226,20230126,2,4,1,335,1370.36,459070.6,37,37,0,0,294
ORD-00310,20230127,9,2,1,233,1651.99,384913.67,8,8,0,0,54
ORD-00965,20230127,6,1,4,371,765.65,284056.15,41,41,0,0,589
ORD-01782,20230127,8,3,4,374,526.26,196821.24,16,16,0,0,532
ORD-00109,20230127,10,5,5,230,1426.68,328136.4,35,35,0,0,549
ORD-00379,20230128,5,3,3,109,269.71,29398.39,42,44,2,1,287
ORD-00609,20230128,8,4,3,459,1769.71,812296.89,39,39,0,0,372
ORD-00137,20230128,5,4,1,244,1794.99,437977.56,24,24,0,0,240
ORD-00441,20230128,9,3,1,188,1489.78,280078.64,42,55,13,1,210
ORD-00537,20230129,3,1,4,58,1712.24,99309.92,5,7,2,1,334
ORD-01624,20230129,8,5,2,103,1837.77,189290.31,9,17,8,1,378
ORD-00908,20230129,5,4,5,174,296.08,51517.92,14,25,11,1,593
ORD-01572,20230130,1,3,1,309,637.9,197111.1,40,40,0,0,412
ORD-01764,20230130,9,5,5,287,1833.19,526125.53,11,11,0,0,689
ORD-01940,20230130,4,3,1,484,1671.93,809214.12,3,3,0,0,327
ORD-01109,20230131,4,1,4,42,1079.22,45327.24,12,15,3,1,777
ORD-01271,20230131,3,1,4,296,1003.81,297127.76,39,39,0,0,307
ORD-00563,20230131,7,2,2,229,988.32,226325.28,15,16,1,1,347
ORD-00577,20230131,3,1,2,340,409.23,139138.2,28,28,0,0,449
ORD-01459,20230201,8,3,4,472,468.54,221150.88,9,9,0,0,112
ORD-00558,20230201,6,3,5,21,1037.59,21789.39,29,29,0,0,791
ORD-00512,20230201,9,1,4,284,1175.48,333836.32,8,8,0,0,397
ORD-01699,20230201,6,2,3,360,1135.92,408931.2,22,22,0,0,903
ORD-00307,20230202,6,1,3,210,1108.02,232684.2,22,22,0,0,99
ORD-00590,20230202,7,4,4,368,851.74,313440.32,3,3,0,0,403
ORD-00136,20230202,1,4,4,266,601.63,160033.58,11,11,0,0,633
ORD-01504,20230203,8,5,1,159,1672.58,265940.22,41,41,0,0,185
ORD-00394,20230204,10,1,5,112,465.14,52095.68,7,7,0,0,419
ORD-00806,20230205,3,4,3,298,748.81,223145.38,39,39,0,0,210
ORD-01331,20230205,6,4,2,209,359.34,75102.06,28,28,0,0,243
ORD-01670,20230205,9,1,2,355,265.44,94231.2,29,29,0,0,649
ORD-00313,20230205,6,2,3,356,731.69,260481.64,41,41,0,0,423
ORD-00233,20230205,1,3,3,127,208.07,26424.89,36,36,0,0,609
ORD-00778,20230205,8,4,5,88,1564.29,137657.52,17,17,0,0,182
ORD-01787,20230205,5,3,4,278,1175.39,326758.42,11,11,0,0,171
ORD-01424,20230205,1,1,3,153,116.81,17871.93,8,21,13,1,496
ORD-00075,20230206,8,5,1,48,1636.14,78534.72,4,4,0,0,280
ORD-01034,20230206,8,1,2,415,1630.21,676537.15,10,10,0,0,897
ORD-00675,20230206,4,2,3,173,662.51,114614.23,13,13,0,0,484
ORD-01439,20230206,1,3,3,186,1232.09,229168.74,28,28,0,0,762
ORD-00219,20230207,10,5,3,19,1411.44,26817.36,40,46,6,1,471
ORD-00248,20230207,2,2,2,277,1740.81,482204.37,43,44,1,1,312
ORD-00833,20230207,6,1,3,118,1490.66,175897.88,40,46,6,1,339
ORD-01879,20230208,9,4,3,98,1881.26,184363.48,15,15,0,0,468
ORD-00282,20230208,3,3,5,342,1680.07,574583.94,24,24,0,0,521
ORD-00839,20230209,4,5,5,66,497.92,32862.72,28,28,0,0,85
ORD-01133,20230209,2,2,5,148,180.03,26644.44,4,4,0,0,590
ORD-00740,20230209,8,1,2,436,317.12,138264.32,44,44,0,0,298
ORD-01357,20230210,7,2,1,445,205.06,91251.7,10,10,0,0,332
ORD-00148,20230211,6,5,4,146,85.84,12532.64,21,21,0,0,385
ORD-01131,20230211,2,3,2,406,681.76,276794.56,17,17,0,0,771
ORD-00123,20230211,7,5,2,366,873.95,319865.7,5,17,12,1,264
ORD-00691,20230212,6,4,4,158,1148.35,181439.3,38,38,0,0,448
ORD-00386,20230212,5,1,1,88,1848.0,162624.0,4,4,0,0,469
ORD-00657,20230213,6,1,1,215,619.99,133297.85,37,47,10,1,335
ORD-01028,20230214,5,1,3,120,325.16,39019.2,30,30,0,0,64
ORD-01840,20230214,7,5,2,196,788.83,154610.68,9,9,0,0,623
ORD-00972,20230214,5,1,5,135,368.07,49689.45,32,32,0,0,12
ORD-01093,20230215,6,4,2,266,102.02,27137.32,33,33,0,0,899
ORD-01071,20230215,10,2,1,45,410.07,18453.15,4,8,4,1,241
ORD-00185,20230215,3,5,4,361,1693.75,611443.75,29,29,0,0,428
ORD-01657,20230216,9,4,2,77,1390.38,107059.26,17,17,0,0,414
ORD-00531,20230217,9,1,3,246,1283.32,315696.72,4,14,10,1,40
ORD-01470,20230218,5,4,5,437,1656.14,723733.18,12,12,0,0,377
ORD-00023,20230218,9,5,2,485,337.53,163702.05,7,7,0,0,505
ORD-01652,20230218,10,2,2,364,710.13,258487.32,43,43,0,0,117
ORD-00630,20230219,1,3,1,322,861.18,277299.96,13,13,0,0,621
ORD-00261,20230219,1,3,4,486,487.52,236934.72,33,33,0,0,296
ORD-00681,20230219,8,2,5,98,1469.96,144056.08,37,37,0,0,306
ORD-01474,20230220,5,1,3,199,1888.08,375727.92,40,54,14,1,695
ORD-00227,20230220,4,5,5,418,323.32,135147.76,32,32,0,0,65
ORD-01821,20230220,3,3,5,391,569.16,222541.56,43,43,0,0,598
ORD-00507,20230221,5,3,2,369,1924.7,710214.3,19,19,0,0,683
ORD-01158,20230222,7,1,3,466,179.62,83702.92,38,38,0,0,160
ORD-01240,20230222,10,1,4,340,218.53,74300.2,21,21,0,0,328
ORD-00523,20230222,9,4,5,411,632.17,259821.87,14,14,0,0,563
ORD-01895,20230222,2,4,1,306,1284.22,392971.32,14,26,12,1,722
ORD-01003,20230223,9,3,4,141,448.27,63206.07,33,33,0,0,422
ORD-01545,20230223,4,2,2,139,680.8,94631.2,40,40,0,0,373
ORD-00111,20230223,3,4,1,231,575.79,133007.49,31,39,8,1,786
ORD-00533,20230224,7,3,4,336,1294.99,435116.64,23,23,0,0,875
ORD-01136,20230224,1,2,3,489,1358.11,664115.79,8,8,0,0,455
ORD-00290,20230224,7,2,3,139,620.21,86209.19,9,9,0,0,513
ORD-01889,20230224,5,2,2,266,751.77,199970.82,44,44,0,0,951
ORD-01066,20230224,3,1,5,429,793.76,340523.04,18,18,0,0,858
ORD-00291,20230226,8,2,2,150,1756.05,263407.5,3,3,0,0,669
ORD-01616,20230226,5,2,5,334,1673.73,559025.82,21,21,0,0,325
ORD-00787,20230226,6,2,1,255,574.65,146535.75,24,28,4,1,350
ORD-00615,20230226,10,4,2,35,780.57,27319.95,27,30,3,1,22
ORD-01041,20230226,3,3,5,245,902.06,221004.7,10,10,0,0,600
ORD-01934,20230228,8,2,2,212,1360.29,288381.48,12,12,0,0,278
ORD-01203,20230228,6,1,5,388,1474.83,572234.04,24,32,8,1,286
ORD-01781,20230301,4,5,3,322,598.94,192858.68,33,43,10,1,83
ORD-00922,20230301,3,3,2,213,437.84,93259.92,22,22,0,0,252
ORD-01464,20230302,2,2,3,73,1498.31,109376.63,37,37,0,0,495
ORD-01623,20230302,9,3,4,127,241.95,30727.65,35,40,5,1,106
ORD-02000,20230303,3,2,5,166,1673.59,277815.94,32,37,5,1,864
ORD-00503,20230303,7,4,4,493,1784.17,879595.81,42,42,0,0,294
ORD-01813,20230304,9,1,3,478,1496.57,715360.46,39,39,0,0,852
ORD-00062,20230304,2,2,3,313,1552.85,486042.05,14,14,0,0,865
ORD-01199,20230305,8,3,5,334,521.82,174287.88,17,17,0,0,472
ORD-01493,20230305,7,3,5,64,504.84,32309.76,12,12,0,0,753
ORD-01695,20230306,5,4,5,137,569.01,77954.37,39,39,0,0,953
ORD-01734,20230306,9,4,4,76,1243.21,94483.96,34,34,0,0,372
ORD-01142,20230307,9,2,5,90,1940.64,174657.6,4,4,0,0,102
ORD-00474,20230308,4,2,1,137,1155.71,158332.27,41,41,0,0,540
ORD-01501,20230308,8,3,4,326,1508.45,491754.7,23,23,0,0,803
ORD-01389,20230311,1,3,4,485,1779.86,863232.1,20,20,0,0,330
ORD-00785,20230311,8,2,1,262,1709.46,447878.52,9,9,0,0,243
ORD-00462,20230311,4,5,1,55,902.49,49636.95,41,41,0,0,697
ORD-01192,20230311,10,3,5,406,153.44,62296.64,37,44,7,1,594
ORD-00967,20230311,10,4,5,176,1392.86,245143.36,21,21,0,0,437
ORD-00792,20230311,7,5,5,311,1887.21,586922.31,40,40,0,0,200
ORD-01146,20230312,1,3,1,414,1176.44,487046.16,24,24,0,0,313
ORD-00002,20230312,2,2,2,109,1674.76,182548.84,33,33,0,0,773
ORD-01627,20230313,6,2,2,298,1597.2,475965.6,32,32,0,0,268
ORD-00745,20230313,9,3,3,66,1924.18,126995.88,27,27,0,0,815
ORD-00932,20230313,3,2,2,394,53.53,21090.82,20,28,8,1,304
ORD-00326,20230314,7,5,4,165,486.37,80251.05,9,9,0,0,415
ORD-00771,20230314,3,3,3,399,537.21,214346.79,15,19,4,1,50
ORD-00229,20230315,3,4,4,186,65.62,12205.32,23,30,7,1,445
ORD-01713,20230316,6,4,3,213,1326.4,282523.2,14,24,10,1,472
ORD-01483,20230316,7,1,3,29,1044.98,30304.42,37,37,0,0,581
ORD-01511,20230316,5,1,4,370,271.45,100436.5,43,43,0,0,207
ORD-00674,20230317,4,3,1,269,666.21,179210.49,13,13,0,0,108
ORD-01069,20230317,5,5,1,17,165.49,2813.33,15,15,0,0,833
ORD-00962,20230317,5,2,3,159,1856.77,295226.43,22,22,0,0,43
ORD-00201,20230318,9,2,1,486,1790.59,870226.74,24,24,0,0,852
ORD-01303,20230318,4,5,3,410,178.49,73180.9,39,39,0,0,36
ORD-00487,20230318,10,3,3,327,1057.07,345661.89,42,44,2,1,251
ORD-00928,20230319,3,4,5,435,311.53,135515.55,25,39,14,1,701
ORD-01440,20230319,7,1,4,72,1071.33,77135.76,10,10,0,0,934
ORD-01230,20230319,2,1,4,120,814.29,97714.8,43,43,0,0,168
ORD-00415,20230320,9,3,5,391,1358.88,531322.08,3,3,0,0,183
ORD-01871,20230321,3,5,2,358,825.57,295554.06,21,31,10,1,261
ORD-00631,20230321,2,4,4,174,1506.01,262045.74,5,9,4,1,7
ORD-00564,20230321,10,4,4,450,946.03,425713.5,19,19,0,0,741
ORD-00760,20230322,9,4,1,469,160.14,75105.66,18,18,0,0,683
ORD-00941,20230322,2,4,3,240,313.61,75266.4,41,41,0,0,157
ORD-00456,20230323,2,2,2,251,713.42,179068.42,36,36,0,0,61
ORD-00793,20230323,9,1,2,45,1781.33,80159.85,23,33,10,1,238
ORD-01647,20230324,1,5,1,81,151.17,12244.77,43,43,0,0,866
ORD-01058,20230324,1,3,5,296,1528.69,452492.24,19,31,12,1,360
ORD-00761,20230325,1,3,2,52,1362.07,70827.64,3,3,0,0,962
ORD-01933,20230325,4,3,2,292,403.33,117772.36,12,19,7,1,364
ORD-01371,20230326,4,2,5,445,1696.82,755084.9,37,37,0,0,716
ORD-01466,20230326,9,1,5,439,174.54,76623.06,35,35,0,0,161
ORD-00812,20230326,7,5,2,161,895.25,144135.25,15,15,0,0,54
ORD-00718,20230326,5,3,1,398,1228.05,488763.9,3,3,0,0,837
ORD-00639,20230327,2,1,2,136,989.52,134574.72,11,11,0,0,979
ORD-01247,20230328,5,3,1,208,881.76,183406.08,10,10,0,0,835
ORD-00273,20230329,8,5,3,240,1920.27,460864.8,6,11,5,1,187
ORD-00334,20230329,8,3,3,431,1426.04,614623.24,20,20,0,0,369
ORD-01719,20230329,8,3,1,63,879.85,55430.55,34,34,0,0,338
ORD-00470,20230329,1,2,1,221,156.64,34617.44,39,46,7,1,660
ORD-01580,20230330,6,5,3,114,1187.67,135394.38,29,29,0,0,953
ORD-00568,20230331,3,3,3,499,1323.91,660631.09,15,15,0,0,356
ORD-01329,20230331,7,4,2,262,623.22,163283.64,39,39,0,0,392
ORD-00061,20230331,8,1,1,18,911.61,16408.98,5,5,0,0,246
ORD-01753,20230331,7,4,3,326,1394.92,454743.92,39,39,0,0,720
ORD-01653,20230331,8,5,5,224,90.0,20160.0,18,18,0,0,925
ORD-00647,20230401,5,4,5,490,1966.23,963452.7,18,18,0,0,206
ORD-00184,20230401,2,1,4,43,1644.25,70702.75,25,25,0,0,401
ORD-00082,20230401,10,3,2,200,417.35,83470.0,40,45,5,1,714
ORD-00538,20230402,10,5,4,173,1025.58,177425.34,43,46,3,1,159
ORD-00755,20230402,5,3,4,372,839.06,312130.32,23,33,10,1,675
ORD-01219,20230403,1,1,2,124,1929.91,239308.84,41,41,0,0,130
ORD-00750,20230403,4,3,5,194,1484.1,287915.4,38,38,0,0,974
ORD-01834,20230404,3,4,4,444,910.18,404119.92,21,35,14,1,867
ORD-01691,20230404,9,3,2,420,1930.55,810831.0,23,32,9,1,504
ORD-00013,20230404,4,3,1,450,847.15,381217.5,25,25,0,0,929
ORD-01709,20230404,6,2,2,240,714.72,171532.8,29,29,0,0,102
ORD-01011,20230404,10,3,2,353,1020.49,360232.97,10,21,11,1,661
ORD-01685,20230405,6,2,2,20,337.73,6754.6,40,50,10,1,709
ORD-00028,20230405,9,1,4,141,1539.03,217003.23,7,7,0,0,20
ORD-01935,20230405,1,4,1,334,945.99,315960.66,26,26,0,0,757
ORD-01117,20230405,4,5,5,342,1937.33,662566.86,15,17,2,1,690
ORD-00317,20230405,9,5,4,118,1672.87,197398.66,23,23,0,0,92
ORD-00710,20230406,5,2,3,211,1538.45,324612.95,11,11,0,0,729
ORD-00734,20230406,1,3,1,200,653.97,130794.0,38,38,0,0,286
ORD-00141,20230406,2,1,1,206,206.17,42471.02,41,41,0,0,213
ORD-01127,20230407,1,4,2,116,590.83,68536.28,19,19,0,0,676
ORD-00083,20230407,1,2,1,333,159.68,53173.44,34,34,0,0,607
ORD-00131,20230407,2,1,4,113,1028.59,116230.67,28,34,6,1,839
ORD-01791,20230408,4,4,4,490,319.62,156613.8,26,26,0,0,701
ORD-01568,20230408,2,2,1,320,662.39,211964.8,28,28,0,0,925
ORD-00245,20230409,4,5,4,397,464.82,184533.54,25,25,0,0,849
ORD-00835,20230411,8,5,3,101,923.49,93272.49,7,7,0,0,972
ORD-01413,20230411,4,1,5,361,1802.69,650771.09,17,29,12,1,331
ORD-00010,20230412,1,4,5,72,1582.05,113907.6,27,29,2,1,425
ORD-01363,20230412,5,4,3,367,1164.69,427441.23,25,25,0,0,202
ORD-01651,20230412,1,4,1,83,358.35,29743.05,23,24,1,1,319
ORD-00954,20230413,6,3,5,476,842.19,400882.44,37,37,0,0,274
ORD-01251,20230414,5,4,1,354,1130.55,400214.7,26,26,0,0,424
ORD-01176,20230414,10,1,5,359,573.26,205800.34,27,27,0,0,48
ORD-00579,20230414,9,5,1,486,815.15,396162.9,37,37,0,0,624
ORD-00318,20230415,6,2,3,40,585.86,23434.4,42,42,0,0,518
ORD-00916,20230415,7,3,4,436,88.03,38381.08,36,36,0,0,539
ORD-00687,20230416,7,3,4,279,735.19,205118.01,20,21,1,1,381
ORD-00396,20230416,6,4,2,472,1298.38,612835.36,17,17,0,0,121
ORD-01269,20230416,3,1,1,178,745.13,132633.14,44,47,3,1,813
ORD-00196,20230417,10,3,2,230,1692.62,389302.6,5,5,0,0,134
ORD-00104,20230417,2,1,4,319,1970.58,628615.02,9,9,0,0,451
ORD-00172,20230418,7,4,3,304,416.63,126655.52,9,20,11,1,673
ORD-00297,20230418,10,2,4,420,514.93,216270.6,12,12,0,0,659
ORD-00259,20230418,2,5,3,144,1144.88,164862.72,12,16,4,1,771
ORD-00473,20230419,2,4,4,53,263.79,13980.87,26,26,0,0,499
ORD-00438,20230419,6,2,2,17,1260.6,21430.2,42,42,0,0,82
ORD-00873,20230419,6,2,5,392,1970.65,772494.8,21,22,1,1,188
ORD-00900,20230419,9,1,1,431,521.12,224602.72,17,17,0,0,706
ORD-01673,20230419,8,1,3,224,1323.34,296428.16,13,20,7,1,287
ORD-00496,20230420,9,2,5,367,917.27,336638.09,5,5,0,0,96
ORD-01157,20230420,5,5,2,57,876.66,49969.62,43,50,7,1,37
ORD-00033,20230420,8,4,1,418,1767.96,739007.28,43,53,10,1,328
ORD-00646,20230421,2,1,4,148,1798.18,266130.64,27,35,8,1,482
ORD-01184,20230421,3,4,3,115,1019.54,117247.1,10,10,0,0,43
ORD-01224,20230421,4,4,1,454,1820.24,826388.96,41,41,0,0,551
ORD-00742,20230421,1,4,2,305,1830.93,558433.65,25,25,0,0,46
ORD-00037,20230421,10,3,2,206,1858.97,382947.82,38,41,3,1,679
ORD-01332,20230421,3,2,1,229,659.73,151078.17,14,14,0,0,231
ORD-00345,20230422,8,1,5,474,1779.54,843501.96,41,47,6,1,234
ORD-01435,20230422,6,5,3,25,1388.82,34720.5,36,36,0,0,173
ORD-01478,20230422,5,2,4,97,466.79,45278.63,35,35,0,0,816
ORD-00383,20230422,4,3,5,453,1778.42,805624.26,29,29,0,0,694
ORD-00073,20230422,3,4,4,290,835.21,242210.9,34,34,0,0,906
ORD-01200,20230422,2,1,1,123,593.01,72940.23,3,3,0,0,483
ORD-01390,20230423,10,3,1,323,748.38,241726.74,33,33,0,0,55
ORD-01064,20230423,6,2,2,23,1894.28,43568.44,17,17,0,0,958
ORD-01909,20230423,3,3,2,343,518.14,177722.02,41,41,0,0,303
ORD-00333,20230426,7,5,1,336,1368.19,459711.84,15,18,3,1,598
ORD-00797,20230426,4,2,5,276,579.21,159861.96,8,8,0,0,968
ORD-01694,20230427,3,5,2,61,1629.74,99414.14,20,20,0,0,556
ORD-01368,20230427,5,3,2,249,1047.39,260800.11,15,15,0,0,168
ORD-00580,20230429,9,2,4,137,840.17,115103.29,16,22,6,1,799
ORD-01664,20230429,1,3,2,333,88.07,29327.31,30,31,1,1,663
ORD-01408,20230430,3,5,3,151,819.86,123798.86,41,41,0,0,532
ORD-01980,20230430,4,2,3,11,284.66,3131.26,23,27,4,1,228
ORD-00147,20230430,6,5,4,107,300.73,32178.11,26,26,0,0,753
ORD-00893,20230430,4,1,2,289,120.6,34853.4,38,38,0,0,602
ORD-00046,20230430,4,2,5,249,1796.8,447403.2,38,38,0,0,614
ORD-00451,20230503,9,4,5,296,244.97,72511.12,14,14,0,0,334
ORD-00762,20230503,8,5,5,384,1693.92,650465.28,4,4,0,0,863
ORD-01700,20230504,4,5,1,437,592.2,258791.4,11,11,0,0,117
ORD-00254,20230504,3,2,3,244,1595.16,389219.04,42,55,13,1,982
ORD-01418,20230504,2,1,1,455,1324.84,602802.2,26,26,0,0,401
ORD-00376,20230505,10,4,3,190,777.11,147650.9,28,28,0,0,573
ORD-00114,20230505,7,3,4,376,429.37,161443.12,31,31,0,0,404
ORD-01544,20230505,9,5,3,419,744.95,312134.05,41,41,0,0,862
ORD-01441,20230505,2,4,1,455,97.74,44471.7,16,17,1,1,278
ORD-01986,20230505,6,3,2,123,350.42,43101.66,21,22,1,1,175
ORD-01246,20230506,7,2,4,137,699.52,95834.24,43,43,0,0,921
ORD-01365,20230506,10,4,2,103,819.25,84382.75,33,33,0,0,962
ORD-00022,20230507,2,1,3,368,290.4,106867.2,13,13,0,0,809
ORD-00601,20230507,9,3,4,437,1309.23,572133.51,26,26,0,0,908
ORD-01729,20230507,2,5,5,304,776.43,236034.72,11,16,5,1,284
ORD-01527,20230508,2,4,4,66,266.57,17593.62,41,41,0,0,566
ORD-00095,20230508,8,3,3,31,299.96,9298.76,18,18,0,0,306
ORD-01463,20230508,2,4,5,55,1674.22,92082.1,41,41,0,0,527
ORD-00529,20230508,8,1,4,378,902.83,341269.74,41,41,0,0,673
ORD-01300,20230509,2,1,5,47,1940.25,91191.75,11,16,5,1,431
ORD-01999,20230510,8,1,1,13,1092.05,14196.65,37,44,7,1,194
ORD-01773,20230510,9,4,4,335,1090.37,365273.95,10,10,0,0,600
ORD-00618,20230511,5,3,4,476,1969.66,937558.16,31,31,0,0,902
ORD-00353,20230512,5,5,2,247,659.46,162886.62,39,39,0,0,211
ORD-01399,20230512,1,4,2,254,845.09,214652.86,36,36,0,0,172
ORD-00200,20230512,10,4,5,122,430.46,52516.12,12,16,4,1,580
ORD-01456,20230512,10,5,4,234,1816.65,425096.1,40,40,0,0,284
ORD-00494,20230512,6,3,1,403,1979.99,797935.97,25,25,0,0,590
ORD-01962,20230512,5,4,1,426,1602.56,682690.56,31,31,0,0,649
ORD-01385,20230513,9,5,1,111,1629.53,180877.83,8,8,0,0,219
ORD-01433,20230513,7,3,4,277,1769.27,490087.79,32,32,0,0,31
ORD-00107,20230514,8,4,3,260,393.36,102273.6,42,45,3,1,300
ORD-00517,20230514,5,4,4,92,1586.47,145955.24,9,9,0,0,467
ORD-00621,20230515,9,3,4,166,1564.15,259648.9,10,10,0,0,252
ORD-01277,20230515,8,5,4,324,1083.3,350989.2,43,48,5,1,864
ORD-01248,20230515,1,2,5,163,321.63,52425.69,13,25,12,1,229
ORD-01059,20230515,6,2,5,491,1597.58,784411.78,7,7,0,0,657
ORD-00527,20230516,2,5,1,304,1279.59,388995.36,28,41,13,1,119
ORD-01168,20230516,2,4,3,274,373.68,102388.32,10,24,14,1,805
ORD-01372,20230516,4,1,1,349,1185.6,413774.4,38,38,0,0,809
ORD-01759,20230516,5,1,3,451,280.79,126636.29,32,32,0,0,204
ORD-00706,20230517,3,1,5,75,1831.84,137388.0,22,34,12,1,190
ORD-01919,20230517,6,3,4,296,307.53,91028.88,28,28,0,0,960
ORD-01210,20230517,8,3,1,347,1498.65,520031.55,32,32,0,0,94
ORD-00122,20230518,7,4,2,209,631.21,131922.89,11,22,11,1,397
ORD-00937,20230518,10,4,3,139,449.19,62437.41,26,26,0,0,759
ORD-01048,20230518,8,3,5,200,1411.63,282326.0,15,15,0,0,598
ORD-00135,20230518,9,5,1,164,1256.92,206134.88,30,30,0,0,863
ORD-01923,20230519,5,3,2,481,1552.75,746872.75,27,41,14,1,704
ORD-00309,20230519,5,2,2,465,1168.57,543385.05,7,8,1,1,467
ORD-00960,20230519,2,5,3,402,1631.11,655706.22,6,6,0,0,35
ORD-00653,20230520,10,1,2,61,1530.04,93332.44,14,20,6,1,841
ORD-00044,20230520,6,2,1,413,1303.41,538308.33,12,12,0,0,317
ORD-00889,20230521,6,5,2,360,838.09,301712.4,36,36,0,0,662
ORD-01278,20230521,4,5,3,306,813.77,249013.62,3,3,0,0,700
ORD-01533,20230521,4,3,5,366,368.93,135028.38,38,38,0,0,628
ORD-00170,20230521,9,2,2,185,1251.7,231564.5,41,41,0,0,959
ORD-00388,20230521,5,3,3,432,301.06,130057.92,31,31,0,0,848
ORD-00572,20230521,6,1,3,89,1104.92,98337.88,20,30,10,1,152
ORD-01366,20230522,8,5,3,437,1963.21,857922.77,8,8,0,0,219
ORD-01721,20230522,10,5,4,344,1372.92,472284.48,42,42,0,0,172
ORD-00887,20230523,5,2,4,33,1250.67,41272.11,18,18,0,0,613
ORD-00808,20230523,6,1,1,155,1303.41,202028.55,39,39,0,0,943
ORD-00655,20230523,4,5,4,475,137.09,65117.75,6,6,0,0,352
ORD-00063,20230524,10,2,4,124,564.83,70038.92,38,38,0,0,542
ORD-00204,20230525,8,4,3,195,1019.62,198825.9,38,43,5,1,620
ORD-00296,20230525,4,5,4,453,944.99,428080.47,30,30,0,0,332
ORD-00238,20230526,10,3,3,215,1917.77,412320.55,19,28,9,1,943
ORD-00250,20230526,1,5,3,342,839.48,287102.16,28,28,0,0,727
ORD-00738,20230526,8,1,4,181,630.46,114113.26,34,34,0,0,271
ORD-01972,20230526,7,1,4,258,815.43,210380.94,12,12,0,0,317
ORD-00623,20230526,6,1,5,368,691.11,254328.48,26,26,0,0,813
ORD-00986,20230526,3,5,4,201,543.84,109311.84,39,39,0,0,923
ORD-00035,20230526,4,3,2,239,1658.43,396364.77,38,38,0,0,575
ORD-00340,20230527,5,1,4,46,916.49,42158.54,31,31,0,0,817
ORD-00393,20230527,5,4,5,354,743.76,263291.04,44,44,0,0,983
ORD-01892,20230527,5,4,2,368,1212.1,446052.8,29,29,0,0,958
ORD-01347,20230527,6,2,3,469,179.27,84077.63,3,3,0,0,703
ORD-00840,20230528,7,3,4,59,517.43,30528.37,33,33,0,0,849
ORD-00445,20230528,1,5,5,187,297.35,55604.45,40,46,6,1,489
ORD-01952,20230528,5,5,3,289,295.81,85489.09,13,17,4,1,324
ORD-00682,20230528,9,5,2,163,682.06,111175.78,10,10,0,0,532
ORD-01015,20230528,3,2,1,67,673.77,45142.59,36,36,0,0,231
ORD-01264,20230529,6,2,2,153,144.37,22088.61,22,27,5,1,258
ORD-01841,20230530,5,1,5,207,117.7,24363.9,39,45,6,1,842
ORD-00939,20230531,9,2,3,167,694.1,115914.7,30,30,0,0,838
ORD-01880,20230531,1,2,5,442,537.5,237575.0,41,45,4,1,785
ORD-00336,20230531,4,5,4,76,796.73,60551.48,19,19,0,0,688
ORD-01697,20230531,8,3,4,74,1659.49,122802.26,14,14,0,0,896
ORD-00490,20230531,10,4,4,237,366.91,86957.67,4,4,0,0,52
ORD-01457,20230531,3,4,4,310,1733.92,537515.2,40,40,0,0,886
ORD-01535,20230601,4,5,5,85,931.94,79214.9,4,15,11,1,71
ORD-00612,20230601,2,3,1,481,78.3,37662.3,38,38,0,0,993
ORD-01077,20230601,10,4,1,217,1423.31,308858.27,6,15,9,1,232
ORD-00348,20230602,1,5,5,298,501.06,149315.88,30,30,0,0,347
ORD-00924,20230602,7,4,3,51,1335.73,68122.23,30,30,0,0,42
